index,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
11393,2011-11-16,21.8,28.0,0.0,,,NNE,37.0,NE,NNE,17.0,28.0,63.0,69.0,1018.9,1015.6,,,27.3,26.7,No,No
11394,2010-09-03,7.3,16.6,0.0,2.4,1.6,NNE,30.0,WNW,NE,7.0,11.0,73.0,48.0,1021.9,1015.7,6.0,7.0,9.0,15.8,No,Yes
11395,2010-04-26,9.1,21.8,0.2,,,S,43.0,SSW,S,17.0,30.0,93.0,55.0,,,,,14.9,19.5,No,No
11396,2008-09-23,7.8,16.2,17.4,6.4,7.9,NW,50.0,NW,N,15.0,22.0,73.0,44.0,1016.7,1017.8,7.0,1.0,8.0,14.3,Yes,No
11397,2017-06-07,14.1,29.2,0.0,8.0,,ESE,46.0,SE,E,19.0,24.0,28.0,,1018.9,1014.6,0.0,,20.8,,No,No
11398,2013-10-24,-2.1,5.1,0.2,,,W,69.0,W,WSW,28.0,22.0,97.0,57.0,,,,,-1.5,3.4,No,No
11399,2012-02-06,20.8,22.5,32.8,2.8,0.5,ENE,59.0,NE,ENE,13.0,37.0,96.0,92.0,1001.5,1000.1,8.0,8.0,22.3,21.8,Yes,Yes
11400,2012-06-27,8.2,16.5,1.2,0.6,,SSE,22.0,SSW,SW,4.0,9.0,99.0,68.0,1032.2,1028.7,,,10.8,15.2,Yes,No
11401,2015-02-16,13.3,20.7,0.0,6.8,2.2,SSW,33.0,WNW,SSW,6.0,20.0,100.0,85.0,1017.8,1018.5,,,15.8,18.9,No,No
11402,2013-06-08,14.6,18.3,0.0,2.8,1.6,SW,22.0,S,S,2.0,13.0,60.0,56.0,1024.2,1021.9,7.0,7.0,16.9,17.2,No,No
11403,2011-12-27,18.6,23.8,0.8,,,S,31.0,S,SE,15.0,19.0,70.0,56.0,1010.2,1010.2,,,20.8,22.7,No,No
11404,2010-05-06,8.0,20.4,0.0,2.4,5.9,,,WSW,WSW,15.0,11.0,94.0,87.0,1024.8,1023.0,3.0,8.0,11.5,18.5,No,No
11405,2013-12-30,7.1,28.8,0.0,,,WSW,48.0,ESE,WSW,7.0,20.0,45.0,10.0,1016.7,1014.1,,,15.6,26.9,No,No
11406,2016-03-09,25.8,36.4,0.0,,,WSW,57.0,E,SW,11.0,15.0,34.0,22.0,1014.9,1013.7,7.0,,26.1,36.3,No,Yes
11407,2013-04-19,11.3,18.6,2.6,,,SSW,70.0,SSW,SW,44.0,43.0,63.0,48.0,1015.0,1013.9,6.0,1.0,14.7,17.6,Yes,Yes
11408,2013-12-13,11.2,30.2,0.0,,,W,37.0,SE,WNW,6.0,22.0,47.0,29.0,1012.9,1010.5,,,19.6,28.9,No,No
11409,2015-05-02,15.8,20.2,11.4,,,W,43.0,SSW,SSW,15.0,13.0,93.0,92.0,1022.0,1017.6,8.0,8.0,18.7,19.5,Yes,Yes
11410,2017-03-25,19.1,26.5,1.4,3.2,4.9,NNE,33.0,WNW,NNE,11.0,22.0,77.0,60.0,1017.7,1014.0,6.0,7.0,20.8,25.3,Yes,No
11411,2011-03-28,17.7,24.0,0.0,4.8,7.2,,,SSW,,11.0,22.0,76.0,72.0,1020.5,1019.0,4.0,6.0,21.8,22.2,No,No
11412,2013-10-02,13.0,26.6,0.0,9.8,11.2,NNW,48.0,NNW,ENE,17.0,15.0,31.0,26.0,1015.6,1007.6,1.0,7.0,20.8,26.0,No,No
11413,2013-05-06,4.4,14.8,0.0,1.2,9.5,NNW,26.0,NNW,ESE,15.0,9.0,75.0,54.0,1028.8,1026.7,,,8.1,13.3,No,No
11414,2011-09-15,11.3,24.6,,,,W,33.0,S,ENE,6.0,15.0,70.0,38.0,,,,,17.3,23.6,No,No
11415,2014-04-15,8.0,19.5,0.0,3.6,10.0,S,35.0,S,S,9.0,24.0,78.0,55.0,1024.3,1021.8,1.0,2.0,14.3,18.9,No,No
11416,2015-12-01,25.1,35.5,1.2,5.2,7.8,N,28.0,NNW,WNW,13.0,11.0,77.0,46.0,1009.5,1007.0,7.0,7.0,30.1,35.0,Yes,Yes
11417,2014-02-28,9.5,24.4,0.0,6.4,11.8,SW,35.0,SSE,WSW,7.0,19.0,69.0,43.0,1023.6,1021.0,2.0,1.0,14.0,23.7,No,No
11418,2013-04-03,17.1,20.9,4.2,,,NNE,70.0,ESE,E,46.0,39.0,89.0,72.0,1019.3,1020.5,,,19.4,19.8,Yes,Yes
11419,2010-02-03,22.7,29.9,0.0,13.2,0.8,E,56.0,E,NNW,24.0,24.0,59.0,87.0,1008.0,1005.9,7.0,8.0,24.0,22.2,No,Yes
11420,2011-11-11,13.7,24.1,0.0,,,E,39.0,SE,ESE,17.0,28.0,64.0,56.0,1025.0,1022.1,8.0,,20.2,23.1,No,No
11421,2010-08-02,0.2,19.8,0.0,,,N,33.0,N,NNE,17.0,9.0,62.0,33.0,,,,,11.5,19.2,No,No
11422,2012-06-21,16.0,30.2,0.0,5.6,10.7,N,28.0,SSE,NNW,15.0,15.0,61.0,32.0,1016.0,1011.7,0.0,0.0,21.1,29.1,No,No
11423,2010-08-20,4.7,11.1,1.2,3.6,6.5,WNW,50.0,WNW,WNW,20.0,22.0,83.0,90.0,1018.6,1018.4,7.0,7.0,7.2,8.5,Yes,Yes
11424,2009-07-01,8.2,13.4,30.2,0.8,6.4,NW,98.0,NW,W,22.0,56.0,89.0,69.0,995.5,997.0,8.0,7.0,8.8,12.4,Yes,Yes
11425,2013-01-07,14.3,34.3,0.0,9.2,11.8,SSE,35.0,WSW,SSE,13.0,26.0,72.0,35.0,1018.6,1010.7,4.0,0.0,18.9,32.4,No,No
11426,2016-07-12,4.1,14.2,0.2,1.2,7.3,ESE,24.0,SSE,E,2.0,11.0,86.0,46.0,1030.5,1029.1,7.0,4.0,7.5,13.5,No,No
11427,2015-01-30,11.9,26.5,0.0,,,W,37.0,WNW,SE,17.0,20.0,59.0,47.0,1010.0,1006.2,,8.0,19.2,23.1,No,No
11428,2013-10-14,5.7,14.8,3.2,3.0,5.4,W,63.0,W,W,24.0,43.0,78.0,83.0,1017.3,1018.3,7.0,7.0,8.5,9.1,Yes,No
11429,2008-09-24,16.7,22.5,0.0,6.8,1.2,SSE,44.0,S,SSW,13.0,11.0,73.0,58.0,1022.7,1021.7,7.0,7.0,19.6,21.1,No,No
11430,2015-12-24,23.7,27.9,60.4,2.8,0.0,S,30.0,SSE,SSE,13.0,15.0,93.0,78.0,1009.4,1006.4,8.0,8.0,24.7,27.6,Yes,Yes
11431,2017-04-01,2.1,14.8,0.0,,,WSW,41.0,WSW,SW,17.0,6.0,64.0,34.0,,,,,4.3,14.4,No,No
11432,2014-12-27,24.9,32.6,0.6,6.4,,NNW,35.0,SSE,SW,7.0,4.0,76.0,,1007.2,1004.5,6.0,,30.0,,No,Yes
11433,2012-05-30,13.2,22.9,0.0,3.6,7.2,SE,35.0,SSW,SE,2.0,11.0,85.0,56.0,1029.5,1026.7,6.0,4.0,16.7,21.8,No,Yes
11434,2011-07-15,13.5,15.4,6.8,,,N,46.0,N,W,22.0,13.0,89.0,88.0,1006.1,1007.5,,,14.5,14.8,Yes,Yes
11435,2013-03-01,9.9,25.5,0.0,7.6,11.9,SE,48.0,SE,ESE,20.0,20.0,62.0,31.0,1021.2,1018.4,2.0,3.0,13.0,23.6,No,No
11436,2012-08-16,10.7,18.0,0.0,,,W,24.0,WSW,N,9.0,15.0,41.0,45.0,1014.6,1010.4,,,15.3,16.5,No,No
11437,2011-09-13,3.4,23.9,0.0,,,NNW,41.0,S,NW,2.0,17.0,75.0,22.0,,,,,11.0,23.3,No,No
11438,2009-10-23,11.7,27.4,0.0,5.0,9.3,W,31.0,N,WNW,7.0,19.0,55.0,35.0,1022.1,1020.1,,,16.7,26.8,No,No
11439,2013-01-09,21.6,33.3,0.0,8.8,12.6,NE,35.0,N,NNE,6.0,15.0,54.0,59.0,1004.7,999.3,1.0,2.0,28.6,30.8,No,No
11440,2016-01-03,,,,8.2,7.8,SE,41.0,SSE,SSE,11.0,24.0,,,,,,,,,No,No
11441,2015-07-30,11.9,16.8,3.0,1.6,0.3,,,E,E,6.0,19.0,84.0,82.0,1023.1,1019.5,8.0,8.0,14.2,15.8,Yes,Yes
11442,2009-03-29,9.2,29.7,0.0,5.0,9.9,E,35.0,ESE,WNW,7.0,9.0,78.0,12.0,1023.2,1019.2,2.0,5.0,14.4,28.2,No,No
11443,2013-05-19,5.6,17.0,1.2,,,WNW,19.0,S,SE,2.0,4.0,93.0,57.0,,,,,12.1,16.0,Yes,Yes
11444,2013-06-28,12.9,16.1,16.8,2.8,0.0,ESE,41.0,W,ENE,9.0,15.0,93.0,83.0,1023.7,1022.5,7.0,7.0,13.3,16.0,Yes,Yes
11445,2016-07-31,14.1,19.7,0.0,,,SW,22.0,SW,SW,13.0,11.0,65.0,61.0,1019.3,1016.7,1.0,,18.3,19.0,No,No
11446,2015-01-22,23.0,28.9,0.4,,,ENE,43.0,SSE,E,17.0,15.0,75.0,76.0,1010.2,1008.6,,,27.5,25.8,No,Yes
11447,2012-03-18,16.1,20.5,1.2,,,S,52.0,SW,S,22.0,39.0,71.0,75.0,1023.1,1023.6,7.0,8.0,17.6,19.2,Yes,No
11448,2014-11-21,20.5,38.1,0.0,,,SSW,56.0,,NE,0.0,33.0,59.0,74.0,1007.5,1003.8,,,26.2,24.9,No,No
11449,2014-05-26,13.0,26.4,0.0,4.2,,N,44.0,N,N,20.0,24.0,57.0,34.0,1017.7,1012.9,8.0,8.0,17.9,25.2,No,Yes
11450,2012-03-08,23.3,27.6,53.4,7.4,0.0,ESE,30.0,SSE,ESE,11.0,13.0,93.0,78.0,1008.3,1006.5,8.0,7.0,24.1,27.0,Yes,Yes
11451,2015-07-19,8.2,19.3,0.0,3.2,5.1,ESE,26.0,SW,SSE,9.0,7.0,63.0,60.0,1028.2,1025.4,4.0,6.0,13.9,18.4,No,No
11452,2010-08-11,12.4,18.6,2.6,0.8,5.7,WNW,74.0,WNW,WNW,26.0,35.0,58.0,44.0,1010.5,1005.4,7.0,2.0,13.7,17.3,Yes,No
11453,2012-01-20,18.4,27.8,0.0,,,E,28.0,,E,0.0,19.0,66.0,58.0,1017.5,1014.2,,,23.4,26.7,No,No
11454,2014-03-11,18.7,36.0,0.0,10.6,11.8,E,48.0,ENE,SSE,7.0,15.0,28.0,14.0,1015.3,1011.2,1.0,1.0,28.8,34.4,No,No
11455,2010-11-22,13.8,27.4,0.0,4.2,6.6,ENE,46.0,E,E,30.0,20.0,46.0,34.0,1021.7,1018.3,6.0,8.0,21.6,26.3,No,No
11456,2012-06-05,9.7,11.8,7.8,0.0,0.5,S,50.0,S,SSE,22.0,17.0,70.0,75.0,1014.2,1017.0,7.0,7.0,10.7,11.0,Yes,No
11457,2011-02-09,13.2,22.7,0.0,,,NNW,31.0,NW,NW,6.0,17.0,68.0,49.0,1025.9,1023.4,,,16.3,22.2,No,No
11458,2017-03-25,11.6,19.8,0.0,,,SSE,15.0,E,NNE,6.0,2.0,74.0,79.0,,,8.0,7.0,14.3,18.5,No,No
11459,2009-07-01,12.3,18.8,3.2,2.2,7.3,SSW,19.0,,E,,7.0,69.0,65.0,1017.7,1016.0,2.0,3.0,17.4,18.2,Yes,No
11460,2010-12-17,15.7,23.7,0.0,13.2,7.3,WSW,43.0,SW,W,17.0,24.0,36.0,34.0,1009.2,1008.6,8.0,8.0,19.6,22.9,No,No
11461,2016-12-27,19.0,24.2,,,,E,41.0,E,E,22.0,22.0,57.0,59.0,1020.5,1018.2,,7.0,22.2,22.3,No,No
11462,2013-08-12,9.5,18.8,1.4,4.2,9.3,SSW,43.0,SSW,SW,20.0,28.0,63.0,25.0,1016.5,1015.0,1.0,0.0,13.6,18.3,Yes,No
11463,2014-11-30,15.5,34.8,0.0,6.6,11.9,N,50.0,ENE,N,6.0,22.0,60.0,35.0,1008.0,1004.4,,,21.3,31.1,No,No
11464,2016-04-12,14.2,24.2,0.0,5.8,6.7,SSE,39.0,SSE,SSE,19.0,26.0,57.0,63.0,1022.1,1020.9,2.0,2.0,22.8,22.8,No,Yes
11465,2014-01-07,9.9,19.6,0.0,7.6,6.5,ESE,43.0,W,SW,20.0,13.0,59.0,40.0,1023.8,1022.8,7.0,5.0,13.8,18.5,No,No
11466,2009-07-20,10.1,21.0,0.0,,,N,39.0,NW,N,13.0,30.0,60.0,54.0,1025.0,1020.5,,,13.9,18.1,No,No
11467,2016-11-11,15.1,24.6,0.0,,,NE,30.0,SE,NNE,7.0,19.0,69.0,78.0,1012.0,1009.6,,7.0,22.6,23.5,No,No
11468,2012-09-14,0.8,13.7,0.0,,,W,31.0,ESE,WNW,6.0,20.0,77.0,61.0,1022.5,1020.6,8.0,8.0,7.7,12.8,No,No
11469,2011-12-16,11.9,22.4,0.0,,,ESE,28.0,S,ESE,9.0,6.0,67.0,60.0,,,,,19.6,21.4,No,No
11470,2016-03-20,10.1,21.9,0.0,6.1,10.9,SE,37.0,E,E,13.0,9.0,,41.0,1020.8,1018.5,0.0,,14.2,20.3,No,No
11471,2015-05-04,13.4,26.1,18.4,11.6,10.2,SSW,31.0,E,SSW,9.0,15.0,83.0,51.0,1015.9,1012.5,1.0,3.0,19.5,25.6,Yes,No
11472,2011-12-05,20.2,21.9,2.0,4.2,0.1,NNW,33.0,SSW,SSW,22.0,17.0,89.0,80.0,1011.9,1011.5,8.0,8.0,20.3,20.2,Yes,No
11473,2014-09-26,10.2,20.3,1.0,,,NNW,59.0,NW,NNW,24.0,26.0,70.0,73.0,1013.5,1009.8,,,18.3,18.5,No,Yes
11474,2016-10-03,9.1,18.8,0.0,4.0,1.8,W,31.0,W,W,11.0,13.0,70.0,80.0,1019.9,1019.2,8.0,7.0,16.6,16.6,No,No
11475,2013-12-11,22.0,26.1,0.0,,,SE,44.0,ESE,NE,28.0,26.0,22.0,35.0,1012.2,1012.3,,,25.3,24.6,No,No
11476,2014-05-10,12.5,23.1,,,5.9,WNW,37.0,N,N,17.0,9.0,86.0,78.0,1019.9,1018.3,2.0,8.0,17.2,18.9,No,No
11477,2009-03-21,19.6,37.9,0.0,12.0,3.5,SSW,83.0,NNE,NW,17.0,19.0,10.0,6.0,1010.2,1008.9,5.0,7.0,26.2,36.6,No,No
11478,2015-11-27,6.9,24.6,0.0,9.8,13.1,SSE,31.0,SE,ESE,15.0,11.0,38.0,18.0,1021.0,1017.7,0.0,3.0,14.1,22.4,No,No
11479,2016-09-19,18.1,22.7,1.4,,,WNW,33.0,NW,WNW,13.0,26.0,68.0,40.0,1012.2,1010.8,,,18.6,22.0,Yes,No
11480,2014-05-20,14.3,21.2,0.2,4.2,2.9,SSW,30.0,NE,SSW,4.0,19.0,84.0,100.0,1020.0,1019.1,6.0,5.0,15.1,16.3,No,Yes
11481,2009-08-18,8.4,16.7,0.0,3.8,7.9,N,41.0,NNW,NNE,19.0,22.0,68.0,50.0,1027.3,1024.9,6.0,3.0,10.9,15.8,No,No
11482,2012-07-31,12.8,20.1,0.0,3.4,2.6,,,NNW,WNW,13.0,19.0,51.0,92.0,1011.8,1008.3,8.0,8.0,15.7,14.4,No,Yes
11483,2016-05-01,10.5,16.4,3.2,,,WNW,61.0,W,WSW,31.0,33.0,79.0,54.0,1012.3,1014.6,,,11.9,15.0,Yes,No
11484,2016-07-30,3.4,19.3,0.0,,,NE,19.0,,ENE,0.0,9.0,86.0,45.0,,,,,8.2,18.6,No,No
11485,2012-05-07,7.0,21.9,0.0,,,NW,52.0,NNW,NW,17.0,30.0,77.0,39.0,,,,,14.8,21.2,No,Yes
11486,2009-10-10,14.2,29.0,0.0,,,WSW,52.0,NNW,WSW,24.0,24.0,28.0,50.0,,,,,27.5,21.0,No,No
11487,2015-10-03,3.5,27.5,0.0,,,N,37.0,NNW,N,6.0,22.0,59.0,25.0,1032.4,1026.4,,,15.8,26.1,No,No
11488,2014-07-02,5.3,17.8,0.0,3.0,,WNW,37.0,WNW,WSW,26.0,13.0,64.0,44.0,1027.9,1025.3,1.0,1.0,9.8,17.5,No,No
11489,2013-12-08,16.2,27.2,0.0,,10.9,WSW,48.0,ESE,SW,15.0,26.0,52.0,38.0,1015.7,1013.4,7.0,,20.6,25.5,No,No
11490,2017-01-14,24.9,30.0,0.0,10.6,7.1,SSE,35.0,SSE,SE,9.0,22.0,58.0,60.0,1003.4,1003.4,8.0,1.0,29.0,28.1,No,No
11491,2013-03-31,13.4,18.3,2.8,1.8,3.6,W,54.0,SW,WSW,11.0,20.0,74.0,59.0,1015.0,1016.2,8.0,8.0,13.8,16.1,Yes,No
11492,2012-04-17,17.3,21.0,2.8,,,SE,54.0,SW,SE,11.0,28.0,92.0,92.0,1022.1,1019.9,,,18.1,18.0,Yes,Yes
11493,2016-05-24,9.3,16.4,1.6,3.6,7.6,W,28.0,W,SW,6.0,13.0,84.0,63.0,1021.2,1019.2,2.0,5.0,11.6,14.5,Yes,No
11494,2014-11-17,15.2,25.5,0.4,7.0,12.6,E,35.0,W,E,15.0,24.0,38.0,48.0,1013.8,1011.8,2.0,3.0,21.3,22.9,No,No
11495,2013-01-12,8.5,21.4,0.0,9.0,4.8,SW,37.0,NW,SW,6.0,22.0,82.0,60.0,1013.2,1014.5,,,16.2,20.0,No,No
11496,2014-12-21,11.5,25.0,0.0,,,E,31.0,ENE,E,19.0,26.0,66.0,55.0,1016.5,1014.0,1.0,5.0,18.9,23.7,No,No
11497,2009-06-17,3.8,12.5,0.2,0.6,4.6,WSW,19.0,WNW,SW,4.0,13.0,100.0,78.0,1029.4,1028.0,8.0,2.0,7.7,12.0,No,No
11498,2012-08-22,7.1,21.1,0.0,1.2,,NW,54.0,NNE,N,13.0,22.0,50.0,41.0,1002.8,996.7,,,14.0,21.0,No,Yes
11499,2010-04-29,7.8,13.4,3.2,,,W,52.0,W,WSW,22.0,24.0,99.0,79.0,1020.9,1021.4,8.0,8.0,9.9,12.3,Yes,No
11500,2013-10-19,10.0,37.6,0.0,37.2,12.2,ESE,31.0,ENE,SSE,17.0,22.0,3.0,5.0,1016.5,1010.9,0.0,1.0,25.9,35.9,No,No
11501,2016-09-07,5.5,20.0,0.0,2.6,,ENE,28.0,ENE,NE,20.0,11.0,71.0,58.0,1030.8,1027.6,,7.0,12.9,19.1,No,No
11502,2010-05-29,16.3,22.2,9.2,,,NW,69.0,NNE,NW,39.0,22.0,93.0,75.0,1012.1,1007.8,,,20.0,18.9,Yes,Yes
11503,2013-09-20,9.7,23.7,0.0,,,,,NW,NW,9.0,37.0,48.0,20.0,,,0.0,4.0,17.5,22.0,No,No
11504,2014-11-10,13.0,22.3,0.0,,,N,52.0,NNW,WNW,30.0,17.0,74.0,74.0,1011.4,1012.6,,,20.5,18.9,No,Yes
11505,2011-07-21,8.3,19.8,4.2,0.8,5.8,NW,30.0,NE,NW,7.0,11.0,89.0,60.0,1016.7,1013.9,3.0,7.0,12.6,19.3,Yes,Yes
11506,2009-07-25,7.3,15.0,8.2,1.0,7.1,N,39.0,N,N,22.0,20.0,80.0,57.0,1019.0,1015.6,7.0,7.0,9.1,14.4,Yes,No
11507,2017-05-05,15.1,24.8,0.0,5.2,9.7,SE,35.0,SSW,ESE,6.0,15.0,63.0,48.0,1028.6,1025.3,1.0,3.0,20.4,22.3,No,No
11508,2014-04-22,5.7,25.8,0.0,,10.5,E,31.0,ENE,WSW,17.0,26.0,44.0,29.0,1020.6,1016.8,0.0,0.0,17.6,24.4,No,No
11509,2012-09-21,14.2,23.2,0.0,2.2,,NNW,37.0,NNW,NNE,6.0,17.0,73.0,71.0,1016.1,1010.7,7.0,7.0,19.5,21.1,No,No
11510,2013-08-03,10.4,19.6,0.0,3.6,10.0,NW,37.0,W,W,7.0,4.0,51.0,29.0,1016.0,1012.1,4.0,1.0,13.5,19.2,No,No
11511,2017-01-12,12.3,32.9,0.0,,,SSE,33.0,SW,SE,2.0,6.0,56.0,20.0,1012.0,1008.3,,,17.9,29.9,No,No
11512,2010-01-23,26.2,40.3,0.0,18.2,12.7,WSW,39.0,WNW,WSW,13.0,19.0,24.0,12.0,1009.2,1007.3,0.0,1.0,32.9,39.3,No,No
11513,2012-11-02,25.6,34.1,1.0,7.6,11.3,N,35.0,NNE,NNW,9.0,17.0,71.0,55.0,1011.2,1006.9,4.0,3.0,29.2,33.1,No,Yes
11514,2012-03-17,9.6,20.2,10.0,2.4,10.0,SSE,35.0,W,S,11.0,20.0,80.0,56.0,1019.0,1019.6,2.0,5.0,13.9,19.4,Yes,No
11515,2013-12-04,15.5,37.3,0.0,,,N,43.0,ESE,W,2.0,6.0,73.0,44.0,,,,,21.4,31.5,No,Yes
11516,2016-03-12,18.9,34.1,0.0,,,E,30.0,WNW,NE,4.0,7.0,83.0,38.0,1019.7,1016.7,,,23.4,33.5,No,No
11517,2014-09-08,14.6,21.3,2.2,,,SE,59.0,S,ESE,24.0,33.0,82.0,84.0,1025.9,1022.8,,,18.1,18.2,Yes,Yes
11518,2014-11-15,16.3,26.1,0.0,12.0,1.1,W,50.0,SE,N,17.0,22.0,51.0,40.0,1011.6,1009.2,8.0,8.0,17.7,25.7,No,Yes
11519,2015-06-12,12.4,21.3,0.2,1.6,5.6,S,35.0,W,S,4.0,22.0,91.0,57.0,1019.5,1017.3,4.0,3.0,14.6,20.3,No,No
11520,2013-06-23,11.3,16.9,0.0,,,NNW,52.0,N,NNW,13.0,15.0,69.0,89.0,1010.4,1006.9,,,14.0,12.4,No,Yes
11521,2009-04-05,14.4,28.0,0.0,7.0,10.8,ESE,33.0,ESE,E,11.0,17.0,55.0,25.0,1028.2,1023.4,1.0,0.0,18.7,27.5,No,No
11522,2016-06-05,16.4,20.5,0.0,,,ENE,91.0,E,ENE,41.0,43.0,80.0,72.0,1022.6,1018.1,5.0,7.0,17.7,19.8,No,Yes
11523,2010-09-27,13.0,26.7,0.0,3.8,10.1,NE,43.0,NE,ENE,11.0,28.0,50.0,75.0,1017.3,1011.8,1.0,2.0,23.2,22.6,No,No
11524,2010-07-03,9.1,14.9,0.2,,,SSE,48.0,SW,S,22.0,39.0,51.0,50.0,1025.9,1026.4,,1.0,12.0,14.4,No,No
11525,2012-05-18,5.9,21.3,,,,WNW,30.0,NW,NNW,24.0,9.0,85.0,43.0,1025.6,1021.9,,,11.7,20.9,No,No
11526,2009-09-06,6.1,20.1,0.0,,10.2,SE,37.0,NW,E,15.0,22.0,67.0,53.0,1018.7,1014.1,,,13.6,19.1,No,No
11527,2016-07-07,3.6,16.2,0.2,,,NNW,67.0,N,N,15.0,22.0,99.0,92.0,1016.8,1012.0,,,11.9,14.6,No,Yes
11528,2008-03-13,19.2,26.1,0.0,6.0,10.6,,,WNW,ESE,6.0,20.0,84.0,69.0,1019.7,1019.0,1.0,4.0,22.4,25.3,No,No
11529,2009-03-21,10.2,27.1,0.0,,,NW,31.0,E,NW,4.0,19.0,85.0,45.0,1014.4,1011.2,,,14.3,26.4,No,No
11530,2009-03-26,12.3,21.0,2.5,2.4,,N,54.0,NNW,W,13.0,30.0,91.0,44.0,1014.1,1012.7,,,15.5,20.5,Yes,No
11531,2016-02-09,20.5,37.5,0.0,14.4,11.2,SE,50.0,SSE,ESE,19.0,20.0,21.0,17.0,1012.3,1008.8,1.0,6.0,31.4,35.2,No,No
11532,2016-09-07,9.6,26.9,0.0,6.4,,N,52.0,NNE,N,26.0,31.0,46.0,17.0,1021.9,1017.5,1.0,,18.5,26.5,No,No
11533,2014-08-30,2.2,19.4,0.0,,,N,28.0,E,N,9.0,11.0,81.0,50.0,1026.8,1022.5,,1.0,11.8,18.6,No,No
11534,2013-09-17,13.4,19.9,1.4,3.6,5.1,WSW,46.0,SW,WNW,19.0,24.0,74.0,55.0,1006.7,1004.5,4.0,7.0,15.9,19.5,Yes,No
11535,2014-09-27,14.4,17.5,,,3.1,W,61.0,NNW,W,31.0,39.0,88.0,62.0,1006.2,1011.2,8.0,4.0,17.5,16.6,No,No
11536,2015-11-16,14.5,32.6,2.4,,,SE,41.0,SSE,SSE,7.0,19.0,52.0,27.0,,,,,23.3,31.6,Yes,No
11537,2014-06-02,12.5,21.9,1.6,0.6,6.8,WSW,22.0,N,W,9.0,13.0,94.0,62.0,1021.2,1019.4,6.0,4.0,14.6,20.4,Yes,No
11538,2016-06-23,9.2,10.6,39.4,,,SW,54.0,N,NW,24.0,11.0,95.0,95.0,997.7,998.0,,,9.9,8.0,Yes,Yes
11539,2015-06-26,6.3,14.6,0.0,0.9,9.1,NNE,24.0,NE,W,7.0,15.0,74.0,54.0,1034.6,1032.0,2.0,,8.9,14.1,No,No
11540,2016-08-27,15.4,18.0,13.8,,,NNE,41.0,NW,N,15.0,9.0,91.0,91.0,1019.9,1016.9,8.0,8.0,17.2,17.0,Yes,Yes
11541,2017-01-17,20.8,36.6,0.0,10.4,11.9,NNE,50.0,ESE,ENE,6.0,11.0,64.0,44.0,1013.6,1008.3,,2.0,25.3,32.6,No,No
11542,2013-12-04,12.9,17.2,2.4,5.6,8.9,WSW,56.0,WSW,SW,28.0,19.0,57.0,76.0,1004.8,1004.8,7.0,7.0,14.1,12.6,Yes,Yes
11543,2014-01-15,16.1,25.6,0.0,9.4,12.4,WSW,41.0,NNE,W,4.0,19.0,53.0,49.0,1008.5,1008.7,2.0,3.0,23.4,24.3,No,No
11544,2014-05-16,0.3,20.7,0.0,,,NW,17.0,SSW,NNW,6.0,6.0,84.0,46.0,1031.4,1028.2,,,7.8,20.0,No,No
11545,2013-08-05,8.8,17.1,0.4,2.2,6.2,NNW,57.0,NW,NW,24.0,31.0,61.0,50.0,1011.4,1008.2,7.0,4.0,13.9,15.7,No,Yes
11546,2013-01-18,21.2,34.8,0.0,,,SSW,56.0,WSW,SW,15.0,26.0,15.0,37.0,998.6,1003.3,,,32.6,29.1,No,No
11547,2011-10-05,1.3,8.9,0.0,,,NNW,24.0,W,WNW,9.0,9.0,80.0,88.0,,,,,4.8,6.2,No,No
11548,2016-06-16,-1.9,12.6,0.0,,,SW,17.0,W,NE,7.0,9.0,98.0,66.0,1022.2,1015.9,4.0,8.0,0.1,12.3,No,Yes
11549,2011-11-15,7.8,19.6,0.0,,,WSW,50.0,WSW,W,19.0,17.0,62.0,47.0,,,,,12.4,18.9,No,No
11550,2011-09-04,12.6,21.6,0.0,5.8,8.3,SE,24.0,SSW,E,4.0,11.0,57.0,53.0,1029.0,1025.7,6.0,3.0,17.8,20.2,No,No
11551,2011-09-07,-0.2,12.1,0.2,,,WNW,26.0,NNW,W,7.0,17.0,97.0,44.0,1020.3,1019.4,6.0,,5.6,11.5,No,No
11552,2010-01-18,14.5,23.5,0.2,,,NW,63.0,W,SW,17.0,33.0,39.0,23.0,1002.9,1003.3,,1.0,19.8,22.7,No,No
11553,2014-08-10,11.3,17.8,0.2,3.6,8.5,ENE,35.0,ENE,E,19.0,17.0,80.0,65.0,1027.3,1024.4,5.0,5.0,13.7,16.2,No,No
11554,2011-12-20,12.9,24.9,3.0,,,SW,43.0,,NNE,0.0,15.0,73.0,52.0,1012.3,1011.7,,,17.6,22.9,Yes,Yes
11555,2009-12-20,24.3,33.3,21.8,5.2,7.2,WNW,31.0,SE,NW,11.0,22.0,72.0,61.0,1011.9,1008.1,6.0,7.0,29.4,32.3,Yes,No
11556,2010-12-20,10.8,25.5,0.0,12.0,13.0,SSW,44.0,SSW,SSE,26.0,15.0,41.0,21.0,1015.7,1012.6,0.0,0.0,15.3,23.1,No,No
